"YEAR";"MONTH";"MONEDA";"VMUSD";"VMUTM";"VMCLP";"VMCLF";"VMEUR"
2009;3;"CLP";0,00168653584770275;2,71252644713286e-05;1;4,76092522530772e-05;0,00129452580342979
2009;3;"EUR";1,30282134449105;0,0209538229361373;772,483636363636;0,0367773683050107;1
2009;3;"USD";1;0,0160834200519819;592,931363636364;0,0282290188601247;0,767564949890083
2009;3;"UTM";62,1758305614095;1;36866;1,75516269356194;47,7239882692425
2009;4;"CLF";35,9413314944691;0,570824686583694;20960,1116666667;1;27,2274238006104
2009;4;"CLP";0,00171474904647705;2,72338571311855e-05;1;4,77096694856985e-05;0,00129901139047416
2009;4;"EUR";1,32004157858164;0,0209650641487021;769,816190476191;0,0367276760123586;1
2009;4;"USD";1;0,0158821240852342;583,175714285714;0,0278231205806576;0,757551895505049
2009;4;"UTM";62,9638702375907;1;36719;1,75185135384536;47,6983992468208
2009;5;"CLF";37,1294783460077;0,569761035170093;21004,8103225806;1;27,2412872505182
2009;5;"CLP";0,00176766549070394;2,71252644713286e-05;1;4,76081423560858e-05;0,0012969070813857
2009;5;"EUR";1,36298545676476;0,0209153491878125;771,065263157895;0,0367089848142538;1
2009;5;"USD";1;0,0153452475109001;565,717894736842;0,0269327780660167;0,733683543750819
2009;5;"UTM";65,1667559802915;1;36866;1,75512177609946;47,8117764623651
2009;6;"CLF";37,901482003809;0,569758416684787;20962,5516666667;1;27,041425485112
2009;6;"CLP";0,00180805670065813;2,71798217003696e-05;1;4,77041161735161e-05;0,00128998730283926
2009;6;"EUR";1,40160813728833;0,0210698366104433;775,201428571429;0,0369802990064471;1
2009;6;"USD";1;0,0150326157860404;553,08;0,0263841925732483;0,713466177454339
2009;6;"UTM";66,522022130614;1;36792;1,755129842256;47,4612128460621
2009;7;"CLF";38,7348367154661;0,570664033163844;20933,0980645161;1;27,5286497092994
2009;7;"CLP";0,0018504110856446;2,72613270814023e-05;1;4,77712375357907e-05;0,00131507766430252
2009;7;"EUR";1,40707361692285;0,0207298229005061;760,411363636363;0,0363257918771872;1
